bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-180_task-nad1_run-02_bold	0.003265556	0.006784433	1	24.17867515	1.341210645	0.997475109	0.506238129	2844.749023	0.039928683	0	0	2.22739976	2.125481445	2.413741168	2.142976667	0.0074255	0.01223968	-0.001308526	153	66	74	45	5.341422468	2.599999905	3.02702713	3.02702713	3	32.68996674	6.938191414	19.81350708	8.797386169	130791	2.627450943	78.74836731	34.34748459	3.648481689	78.19029999	485.0453186	488.2483826	46625	347.0196228	616.0052246	91.4069519	69.72441864
sub-180_task-nad1_run-03_bold	0.001477013	0.004685583	0	21.65768233	1.284253731	1.021470625	0.506778062	2815.643555	0.035730624	1	0.649350649	2.206891824	2.103073321	2.396612151	2.12099	0.00729433	0.012501448	-0.000998605	154	66	74	45	5.251545347	2.599999905	3.02702713	3.02702713	3	30.67276998	6.941273689	20.014328	8.811688423	130874	2.675324678	80.38539009	34.80955505	3.962916808	77.94735718	483.8059692	487.4480591	46594	344.1396042	614.8597473	92.81893158	79.95394135
sub-180_task-nad1_run-04_bold	0.001473442	0.004875006	0	26.14879121	1.426356716	1.024745934	0.50710872	2805.880859	0.04156507	2	1.298701299	2.200923193	2.103321089	2.38998849	2.10946	0.0084223	0.012462548	-0.001074852	154	66	74	45	5.372964769	2.599999905	3.02702713	3.02702713	3	30.77602831	7.008664131	20.1874218	8.831169128	130963	2.655844212	81.79220581	35.11795425	3.814717686	77.39375305	484.3739319	487.2207642	46523	350.3571472	614.7753357	90.67908478	78.95323944
sub-180_task-wb2_run-01_bold	0.003884854	0.014729394	1	23.65729109	1.184208373	0.944223304	0.507536966	3870.38916	0.049664831	1	0.584795322	2.343787059	2.15048948	2.642711696	2.23816	0.00342943	-0.020647924	0.038088784	171	74	66	45	5.144487268	2.599999905	3.02702713	3.02702713	3	30.11339246	5.202113152	19.70377159	7.391812801	131174	3.058479548	81.06842461	35.04883575	3.429212159	77.35108948	482.4565735	486.5204773	46964	324.5885986	615.0997375	94.57022095	45.0315094
sub-180_task-wb2_run-02_bold	0.00162186	0.011391576	0	21.94589342	1.128096518	0.918969917	0.507358724	3933.109131	0.046334621	1	0.581395349	2.322525532	2.145302873	2.599177233	2.22309649	0.00441361	-0.021894332	0.036683943	172	74	66	45	5.128664273	2.599999905	3.02702713	3.02702713	3.000000238	27.72551467	5.19772768	20.16307831	7.372093201	131390	3.069767475	84.71831589	36.52622223	3.561739266	77.44868469	486.0678101	489.633728	46807	330.566861	620.673822	95.4690094	53.7490387
sub-180_task-wb2_run-03_bold	0.001157558	0.005586848	0	23.74916553	1.292732994	0.990670756	0.50730631	3855.246338	0.039257462	2	1.162790698	2.313298568	2.149059034	2.58849018	2.202346492	0.00735642	-0.022136161	0.036680467	172	74	66	45	5.016519832	2.599999905	3.02702713	3.02702713	3.000000238	29.02451368	5.137388706	19.9131279	7.401162624	131118	3.104651213	83.76831284	36.16474915	3.690573899	77.98312378	485.4094238	489.75	47009	324.0697693	621.5651245	97.62640381	72.26652527
sub-181_task-russian_run-01_bold	0.026153187	0.028471139	0	32.33095592	1.145309758	1.041022564	0.442922589	7654.604492	0.453791397	111	60.98901099	2.420180696	2.452192027	2.709407561	2.0989425	0.0618508	0.014423415	-0.007018069	182	60	72	36	5.213423177	2	3.361111164	3.361111164	4	63.07145664	2.62306571	9.056567192	3.84065938	97059	1.532967091	33.00549698	19.30379105	4.490807075	48.30673599	340.1672668	346.4230957	26347	220.8934174	424.6302185	66.44703674	29.65819168
sub-181_task-russian_run-02_bold	0.005327088	0.012307006	0	28.84464563	1.239093365	1.023958783	0.443463134	10277.10059	0.306798761	125	68.68131868	2.369024788	2.313330211	2.738076651	2.0556675	0.0167202	-0.012671057	0.024255037	182	72	60	36	5.191250116	2	3.361111164	3.361111164	4	56.54467655	2.077272892	9.01926899	3.263736248	96984	1.32967031	33.78406849	20.12885666	4.662444526	48.05426788	341.9134827	348.7417603	26395	219.1120911	425.6263733	67.17749023	50.83520508
sub-181_task-russian_run-03_bold	0.018120604	0.022744323	0	31.76215775	1.203317395	1.056963606	0.444436353	9804.219727	0.362853266	124	68.13186813	2.388889326	2.337831038	2.75484194	2.073995	0.0408031	-0.012421814	0.023511605	182	72	60	36	5.195249886	2	3.361111164	3.361111164	4	48.21304405	2.06098032	9.099334717	3.335165024	96911	1.516483545	34.09890366	19.89297867	4.679986694	47.99314117	342.1667175	348.9752808	26478	217.7219849	426.1217041	67.17072296	34.25759506
sub-181_task-russian_run-04_bold	0.00706033	0.010933665	0	27.96485735	1.278948602	1.034328175	0.444262092	9961.412109	0.278998327	116	63.73626374	2.361600759	2.320449881	2.724667395	2.039685	0.0462536	-0.012355023	0.023352718	182	72	60	36	5.193213344	2	3.361111164	3.361111164	4	49.02949206	1.995810509	9.068016052	3.307692289	96789	1.554945111	34.16373672	19.93903923	4.942419761	48.04607773	342.8640137	349.7912292	26475	222.9076996	426.5566101	67.35417938	52.25215149
sub-182_task-wb2_run-01_bold	0.005593895	0.014261079	0	23.05807628	1.053510473	0.952520583	0.527300886	2438.903564	0.078057104	6	3.488372093	2.386492842	2.245655459	2.580399734	2.333423333	0.00261755	-0.01194263	0.021851804	172	74	66	45	5.125417015	2.599999905	3.02702713	3.02702713	3	24.86240105	6.189002037	20.99487877	8.924418449	127305	3.70348835	79.39999847	34.65802002	2.298764707	78.67275238	459.9639587	465.9592896	50232	296.890123	584.5473724	90.9105835	42.2959137
sub-182_task-wb2_run-02_bold	0.004223895	0.007982473	0	22.27454168	1.118721975	1.00524723	0.527333528	2472.034668	0.054448883	0	0	2.333709598	2.209960371	2.508005272	2.283163152	0.00323171	-0.012841513	0.021791758	172	74	66	45	5.145140022	2.599999905	3.02702713	3.02702713	3.000000238	24.2123072	6.016607285	21.06786537	8.8139534	127411	3.680232525	80.70058441	35.09962463	2.423503407	78.28482056	461.3252258	467.3895264	50017	298.4988342	584.6627808	90.840065	54.40200424
sub-182_task-wb2_run-03_bold	0.005850698	0.007281313	0	22.49662954	1.143097253	1.032629192	0.527532685	2436.774658	0.059781149	3	1.744186047	2.32847822	2.204674657	2.506350182	2.274409819	0.00508877	-0.0134875	0.021835824	172	74	66	45	5.14985131	2.599999905	3.02702713	3.02702713	3.000000238	23.7041486	5.990747452	21.08068848	8.848836899	127427	3.790697575	81.23139648	34.80195999	2.31330611	78.31069946	461.8380737	467.9534912	49996	296.6904068	585.7529144	90.86647034	56.98812103
sub-184_task-nad1_run-01_bold	0.00579474	0.013126349	0	24.89018691	1.224382471	0.998062188	0.503727757	5564.076172	0.144303498	22	14.28571429	2.347087179	2.168669033	2.550862502	2.32173	0.0219741	-0.006227734	0.018790353	154	74	66	45	5.527456716	2.599999905	3.02702713	3.02702713	3	37.48371775	4.284142494	16.51366234	6.525973797	129543	2.818181753	64.35713959	31.73158646	4.642341545	73.88945007	504.9584656	512.1168823	48657	360.8935181	629.9545288	92.64868927	52.25733566
sub-184_task-nad1_run-02_bold	0.002226104	0.015825158	0	25.8533205	1.102970079	0.954848213	0.503965992	4898.666504	0.215920013	59	38.31168831	2.40377386	2.215844032	2.626501071	2.368976478	0.0398696	-0.006703678	0.01926975	154	74	66	45	5.433287302	2.599999905	3.02702713	3.02702713	3.000000238	38.72402279	4.438179493	16.18094063	6.714285851	129782	2.902597427	61.72629795	29.33819771	4.311443347	71.19857025	485.7272034	494.2305298	48608	335.5850708	607.0733917	90.96250916	46.23387909
sub-184_task-nad1_run-03_bold	0.003485195	0.01267999	0	25.83269592	1.189140469	0.98997756	0.504462063	5477.368164	0.190654323	43	27.92207792	2.330031771	2.156003141	2.541999021	2.292093151	0.0377371	-0.006534706	0.018001946	154	74	66	45	5.54084179	2.599999905	3.02702713	3.02702713	3.000000238	36.05879626	4.216752052	16.99959183	6.558441639	129746	2.889610291	66.7857132	33.2101326	4.734011422	73.87017822	505.0937195	512.2337646	48522	361.2113647	629.2662354	92.44596863	52.06411362
sub-184_task-nad1_run-04_bold	0.004543442	0.01484261	0	27.11562627	1.172164467	1.000853634	0.504701948	5459.639648	0.251378615	71	46.1038961	2.352488803	2.171325105	2.563924823	2.322216482	0.0576034	-0.006278409	0.019572169	154	74	66	45	5.579784027	2.599999905	3.02702713	3.02702713	3.000000238	36.85869411	4.255261421	16.88789368	6.571428776	129585	2.883116961	66.67792053	32.79092407	4.636069202	73.00856781	503.3807678	510.3863525	48644	359.7811554	626.4126678	91.46968842	47.01152802
sub-185_task-russian_run-01_bold	0.003191264	0.003639159	0	19.92938437	1.429085971	1.04374691	0.433246277	12808.34375	0.050072792	0	0	2.353159843	2.30192922	2.691348057	2.066202254	0.0173056	-0.008239093	0.031833347	182	72	60	36	5.02436547	2	3.361111164	3.361111164	4.000000477	84.03762247	1.792156816	8.133509636	2.879121065	98313	1.120879173	27.94175911	21.18075371	4.10486697	47.23147964	334.2675781	340.3571472	25925	206.4186859	423.0648499	67.74001312	91.10387421
sub-185_task-russian_run-02_bold	0.002275714	0.003871768	0	19.59470746	1.395609032	1.031107941	0.433616601	12818.45898	0.053364247	0	0	2.360105118	2.308617484	2.700910371	2.0707875	0.0147906	-0.008160193	0.031341132	182	72	60	36	5.027618661	2	3.361111164	3.361111164	4	81.09373502	1.800302744	8.19667244	2.873626471	98316	1.120879173	28.44780254	21.30178261	4.232263214	47.26812744	334.4941711	340.4642944	25902	207.9510971	423.0818787	67.71749115	88.48167419
sub-185_task-russian_run-03_bold	0.00362544	0.006010405	0	19.98370143	1.397363863	1.032827274	0.434178378	12868.01172	0.072251462	4	2.197802198	2.348546909	2.29947765	2.689845577	2.0563175	0.0304885	-0.007976709	0.030764291	182	72	60	36	5.057381939	2	3.361111164	3.361111164	4	80.21623618	1.832887411	8.281133652	2.873626471	98351	1.120879173	28.99450684	21.38503265	4.167716142	46.90562057	334.9448853	340.5989075	25873	208.2758301	423.4681396	67.34558105	71.84395599
sub-185_task-russian_run-04_bold	0.007849385	0.004852747	3	19.32729897	1.404171498	1.076453623	0.434487179	12636.00098	0.065276796	3	1.675977654	2.340219519	2.291382113	2.678581445	2.050695	0.0265781	-0.008068075	0.030817192	179	72	60	36	5.102695679	2	3.361111164	3.361111164	4	77.33761828	1.813909769	8.328378677	2.899441242	98341	1.134078145	29.10614395	21.37093163	4.218739451	46.80551529	335.346283	340.7876892	25848	212.3525078	423.618132	66.78452301	77.20054626
sub-187_task-nad1_run-01_bold	0.002115909	0.01721595	0	34.06449696	1.277629124	0.976616901	0.497337134	3575.080322	0.253103867	76	49.35064935	2.265894114	2.104536803	2.49354554	2.1996	0.0352978	-0.028221047	0.035905447	154	74	66	45	6.006771124	2.599999905	3.02702713	3.02702713	3	38.36797827	4.293770313	17.98828316	5.967532635	137733	2.571428537	66.79480286	35.24140167	5.680833531	51.18828201	374.1902466	376.4934998	42216	290.1785736	461.9123383	62.67744064	48.04200745
sub-187_task-nad1_run-02_bold	0.005280909	0.012803962	0	38.09217479	1.404921932	1.052408969	0.497955349	3536.132324	0.29612258	95	61.68831169	2.24754595	2.095749304	2.47471188	2.172176667	0.0398751	-0.028639862	0.036317807	154	74	66	45	5.947648301	2.599999905	3.02702713	3.02702713	3	38.66631593	4.216751575	18.286726	5.987012863	137698	2.66883111	69.02045174	36.02853394	5.720860722	51.32306671	373.6793518	376.1363525	42217	288.8402527	461.690918	63.24044037	54.65055084
